,Unnamed: 0,Unnamed: 0.1,CourseName,CourseTag,Content,Down-votes,Up-votes,User,NaiveWeight,Weight,score,weighted_score
5580,5580,5994,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",超级 喜欢 老师 棒 棒 棒哒 ,0,0,网易辽宁省大连网友&nbsp;m183****8935： ,0,0.006298701298701299,8.0883435920767,0.05094606028775585
5581,5581,5995,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",喜欢 老师 ,0,0,网易江苏省南京手机网友：,0,0.007142857142857143,2.3087509526887002,0.016491078233490716
5582,5582,5996,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",真 谢谢 网易 谢谢 字幕 组 想 学 一点 拍卖 课 ,1,3,网易浙江省金华网友：,2,0.009480519480519482,2.659783203454899,0.025216126474312685
5583,5583,5997,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,","类型 拍卖 中 Filenesbasement, 菲尼斯 地下 商场 纽约 波士顿 店 卖 衣服 ",0,2,网易黑龙江省哈尔滨手机网友：,2,0.00961038961038961,21.49987819557194,0.2066222060353667
5584,5584,5998,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",完结 撒 ,0,1,网易湖北省武汉网友&nbsp;下雨了冒泡了： ,1,0.008116883116883116,-0.138679519079,-0.0011256454470698052
5585,5585,5999,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",完结 撒 ,0,0,网易湖北省武汉网友&nbsp;下雨了冒泡了： ,0,0.007337662337662338,-0.138679519079,-0.001017583484151104
5586,5586,6000,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",两周 时间 完 笔记 记 好多 学 东西 听力 提高 不错 ! 高级 博弈 课程 ,0,0,网易陕西省西安网友：,0,0.007402597402597402,5.9068425869844825,0.04372597759196305
5587,5587,6001,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",门 博弈 课程 ,0,0,网易广东省广州网友：,0,0.007467532467532468,-0.04189652756999995,-0.00031286367990584384
5588,5588,6002,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",后续 课程 ,0,0,网易广东省佛山网友：,0,0.005974025974025974,-0.22507956646499994,-0.001344631176284415
5589,5589,6003,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",53: 中文 字幕 翻译 反 英文 价格 密封 拍卖 公开 增价 ,0,0,网易广东省东莞网友：,0,0.0043506493506493505,9.479828818836,0.04124341109493584
5590,5590,6005,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",意 犹 未 博弈 感兴趣 ,0,0,网易江西省南昌网友：,0,0.004415584415584415,5.229589754301999,0.02309169501899584
5591,5591,6006,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",课程 谢谢 网 易 公开 课 谢谢 字幕 组 ,0,1,网易黑龙江省哈尔滨网友：,1,0.008051948051948053,0.31697764022789976,0.0025522874927441284
5592,5592,6007,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",受益匪浅 感谢 平台 ,0,0,网易黑龙江省哈尔滨手机网友：,0,0.004675324675324675,2.637493703199,0.01233113939157974
5593,5593,6009,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",百度 全国 网络 智力 运动会 成 作弊 乐土 垃圾 主办 中国 中国棋院 黑幕 ,0,0,网易福建省福州手机网友：,0,0.004805194805194805,5.5650951703567,0.026741366403012716
5594,5594,6010,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",第一 课 ,0,0,网易广东省中山手机网友&nbsp;ining12junruoxi： ,0,0.005,-0.874070503725,-0.004370352518625
5595,5595,6012,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",好像 后续 课程 ,0,0,网易河南省郑州手机网友：,0,0.005194805194805195,1.9500360123260005,0.010130057206888315
5596,5596,6013,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",一遍 新 感受 感谢 网 易 公开 课 平台 ,0,1,网易湖南省长沙网友：,1,0.007922077922077922,-1.1509957406081002,-0.009118277945077158
5597,5597,6014,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",至少 博弈 入门 扫清 障碍 感谢 公开 课 相关 资源 ,0,0,网易北京市昌平区手机网友：,0,0.005324675324675324,4.7633396540471,0.025363237118952088
5598,5598,6015,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",通俗 易懂 简化 数学 意 犹 未 一点 想 ,0,0,网易天津市网友：,0,0.00551948051948052,1.3307803068562996,0.007345215979401654
5599,5599,6016,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",完 精彩 纸鸢冰灵DK ,0,0,网易阿联酋手机网友：,0,0.005714285714285714,3.2203887219919998,0.018402221268525712
5600,5600,6017,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",完 想 赶紧 完 貌似 留下 悬念 ,0,0,网易河北省唐山网友&nbsp;wangpi4： ,0,0.00590909090909091,-1.9275081244321604,-0.011389820735280949
5601,5601,6019,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",终于 结束 勉 ,0,0,网易河南省漯河网友：,0,0.0012337662337662339,3.6978894503623003,0.004562331140057384
5602,5602,6020,耶鲁大学{##公开课##}：博弈论,"BEN POLAK,博弈论,经济,金融,耶鲁大学,",Be n P o l a k 讲 喜欢 教课 方式 受益 深 ,0,0,网易河南省漯河网友：,0,0.0013636363636363637,4.134418299337126,0.005637843135459717
5603,5603,6022,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",Ed o 江户 埃 族 ～望 修正 ,0,0,网易浙江省杭州手机网友：,0,0.012820512820512822,5.42764716788,0.06958522010102565
5604,5604,6023,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",6分37秒 靖国神社 东西 明明 圣殿 郊区 街 ,0,0,网易上海市闵行区网友：,0,0.025641025641025644,8.165727720864,0.2093776338683077
5605,5605,6025,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",戴高乐 将军 牌 张跃打 无烟 世界 牌 ,0,0,网易河南省洛阳网友&nbsp;国家反烟人： ,0,0.038461538461538464,9.305383337461,0.35789935913311544
5606,5606,6026,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",人类 无烟 事业 中国 第一反烟人 ,0,12,网易河南省洛阳网友&nbsp;国家反烟人： ,12,0.10256410256410257,0.21098780952009982,0.021639775335394854
5607,5607,6027,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",媒体 盛赞 中国人 做出 人类 事业 <b r 高尚 高尚 墓志铭 b r> 想起 爱迪生 创造 光明 事业 <b r>盖茨 创造 软件 产业 <b r> 联想 张跃 开创 无烟 世界 事业 <b r> 沾沾自喜 自豪 高声 狂笑 得意 <b r> 中国人 富有 创造 精神 ,0,14,网易河南省洛阳网友&nbsp;国家反烟人： ,14,0.11538461538461538,34.26306556912469,3.9534306425913104
5608,5608,6028,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",颠覆 人类 500年 吸烟 腐朽 历史 中国人 张跃 引领 世界 ,0,9,网易河南省洛阳网友&nbsp;国家反烟人： ,9,0.08974358974358974,8.419666843556701,0.7556111269858579
5609,5609,6029,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",张跃 爱迪生 盖茨 相提并论 媒体 力 b r> 张跃 爱迪生 盖茨 相提并论 媒体 眼光 含金量 先 b r 媒体 点评 爱迪生 盖茨 张跃 人生 光芒 b r 张跃 媒体 爱迪生 盖茨 相提并论 事 都是 人类 做出 伟业 b r 媒体 眼 中 张跃 爱迪生 盖茨 偶然 中 b r 媒体 反烟 第一 张跃 爱迪生 盖茨 相提并论 历史 选 b r 媒体 中国 第一反烟人 张跃 爱迪生 盖茨 相提并论 中国 笑 ,0,16,网易河南省洛阳网友&nbsp;国家反烟人： ,16,0.12820512820512822,26.412800273543265,3.38625644532606
5610,5610,6030,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",事实 胜于 雄辩 中国 第一反烟人 打造 影响 历史 进程 反烟 品牌 事业 百 炼 成 钢 ,0,18,网易河南省洛阳网友&nbsp;国家反烟人： ,18,0.14102564102564102,9.7903448685367,1.3806896609474832
5611,5611,6031,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",中国 第一反烟人 张跃 14年 反烟 品牌 事业 成功 解决 填补 人类 历史 空白 b r 发表 人类 历史 反烟 宣言 <b r 人类 历史 成功 解决 烟 物质 定义 <b r 做出 吸烟 百分之百 呼吸 系统 疾病 历史 定论 <b r 中国 正式 创立 人类 历史 生命 意义 学说 b r 做 响 人类 历史 反烟 品牌 b r 做 响 人类 历史 公益 品牌 ,0,20,网易河南省洛阳网友&nbsp;国家反烟人： ,20,0.15384615384615385,18.6695569802328,2.872239535420431
5612,5612,6032,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",面对 张跃 打造 影响 历史 进程 反烟 品牌 事业 全国 各界 赞誉 <b r> 中国 第一反烟人 张跃 称作 林则徐 b r 中国 第一反烟人 张跃 称作 菩萨 b r 中国 第一反烟人 张跃 称作 伟人 b r 反烟 第一 张跃 爱迪生 盖茨 相提并论 b r 反烟 第一 张跃 孔子 诸葛亮 岳飞 常香玉 许世友 吉鸿昌 相提并论 b r 张跃 突破 常规 真理 枝 秀 ,0,27,网易河南省洛阳网友&nbsp;国家反烟人： ,27,0.16666666666666666,40.73519211990921,6.789198686651535
5613,5613,6033,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",地方 翻译 太 准确 移民 节 c o n t r o l 翻译 成 统治 临检 意 b r 法国 警察 地方 举止 可疑 身份 检查 国内 上海火车站 警察 形迹 可疑 检查 身份证 ,0,2,网易法国网友&nbsp;Hany0： ,2,0.07692307692307693,6.575019288906201,0.5057707145312463
5614,5614,6034,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",fo u l a 指 穆斯林 女性 包头 巾 头发 耳朵 裹 法国 那种 全身 包 露出 眼睛 穆斯林 女性 服装 公众 场合 穿 ,0,0,网易法国网友&nbsp;Hany0： ,0,0.05128205128205129,16.728014191080508,0.8578468815938722
5615,5615,6035,耶鲁大学{##公开课##}：1871年后的法国,"历史,约翰梅里曼,1871年后的法国,耶鲁大学,",地方 翻译 太 准确 移民 节 c o n t r o l 翻译 成 统治 临检 意 b r 法国 警察 地方 举止 可疑 身份 检查 国内 上海火车站 警察 形迹 可疑 检查 身份 b r f o u l a 指 穆斯林 女性 包头 巾 头发 耳朵 裹 法国 那种 全身 包 露出 眼睛 穆斯林 女性 服装 公众 场合 穿 ,0,0,网易法国网友&nbsp;Hany0： ,0,0.06410256410256411,20.734224442783304,1.3291169514604684
5616,5616,6036,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",计划生育 反类 <b r> 计划生育 反 人类 ,1,1,网易北京市昌平区网友：,0,0.006734006734006735,6.8488421135106,0.0461201489125293
5617,5617,6037,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",计划生育 反类 <b r> 计划生育 反 人类 ,1,0,网易北京市昌平区网友：,-1,0.0013468013468013467,6.8488421135106,0.009224029782505859
5618,5618,6038,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",低生育 水平 发达国家 追求 头疼 大部分 发达国家 拼命 鼓励 生育 提升 低 生育 水 发达国家中生育 率 美国 高 达 2. b r 低生育 水平 发达国家 发达国家 原因 发达国家 说 副作用 ,0,5,网易山东省济南网友&nbsp;jhsyhah： ,5,0.030303030303030304,9.177331345210098,0.27810094985485145
5619,5619,6039,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",删 编 回答 ,0,0,网易湖南省邵阳网友：,0,0.008754208754208754,-1.9841820369741,-0.01736994375802242
5620,5620,6040,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",总 说 汉人 受 委屈 居 人口 优势 民族 中 过度 宣传 民族 荣誉 易 民族歧视 压 ,1,1,网易河南省洛阳手机网友&nbsp;oep2jt_ibve72958753d7f05aa1dc7d59d927854fd： ,0,0.0101010101010101,4.696187909697899,0.04743624151209999
5621,5621,6041,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",为啥 想 放开 生育 房子 买 中国人 太 少 一半 支持 计划生育 ,0,17,网易广东省佛山网友&nbsp;fsjianhui0： ,17,0.03636363636363636,0.8177719630439801,0.029737162292508366
5622,5622,6042,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",感觉 教授 讲 中国 两节 课 气氛 沉重 ,0,0,网易广东省广州手机网友：,0,0.012121212121212121,1.7701540416388999,0.02145641262592606
5623,5623,6043,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",干 力量 想 放开 生育 房子 买 中国人 太 少 一半 支持 计划生育 ,0,15,网易广东省佛山网友&nbsp;fsjianhui0： ,15,0.03569023569023569,2.2898400917029798,0.08172493256583024
5624,5624,6044,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",耶鲁 教授 感觉 话题 回答 完 中国 人口 为啥 t e n s e ,0,0,网易四川省成都手机网友&nbsp;130****9713： ,0,0.007407407407407408,4.3883264294519,0.0325061216996437
5625,5625,6045,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",提出 中国 人口 清代 爆炸性 增长 大段 转述 李中清 中国人 婚 节育 论述 逻辑 混乱 受 李中清 影响 太 ,0,1,网易上海市网友：,1,0.019528619528619527,3.65924901959695,0.07146008186418286
5626,5626,6046,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",传统 中国 人口 讲解 宣讲 李中清 研究 ,0,2,网易上海市网友：,2,0.022895622895622896,3.043818986883,0.0696901316862101
5627,5627,6047,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",独生子女 政策 反 人类 反 社会反科学 ,1,2,网易山东省潍坊网友：,1,0.0202020202020202,3.585108281221999,0.07242642992367675
5628,5628,6048,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",轮 独生子女 国家 领导人 担心 ,0,4,网易广东省佛山网友&nbsp;没意思8： ,4,0.02693602693602694,4.0742563957505,0.1097442800202155
5629,5629,6049,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",砖家 少 胡说八道 独生子女 政策 说 ,1,4,网易浙江省杭州网友：,3,0.024915824915824916,3.8595823820491,0.09616467887933784
5630,5630,6050,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",嘴 利弊 说了算 ,0,2,网易北京市西城区网友：,2,0.022222222222222223,-0.9979969252759999,-0.022177709450577777
5631,5631,6051,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",左 向右 中国 ,0,1,网易广东省广州网友：,1,0.021548821548821546,-0.06867622695600006,-0.0014798917593212134
5632,5632,6052,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",中国 人口 政策 出民 六十年 受 外国人 欺骗 苏联 中国 生 美国 中国 少 生 听 两个 压制 中国 大国 中华民族 传统 儿女 双全 国家 家 几个 人口 结构 人口 数量 指手画脚 ,0,3,网易浙江省嘉兴网友：,3,0.026262626262626262,8.624239607507803,0.22649518161131604
5633,5633,6053,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",西医 技术 发展 妇科 研究 世界 出生率 大幅 提高 人类 人口 大幅 增 中国 情况 西医 中国 中国 幼儿 夭折 皇家子女 幸免 中医 套 东西 真 抛弃 ,1,5,网易北京市昌平区网友&nbsp;飘吧风： ,4,0.02962962962962963,23.8812913916732,0.7075938190125394
5634,5634,6054,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",贯彻执行 计划生育 当今 社会 生 养 ,0,6,网易北京市朝阳区网友&nbsp;找小嫚： ,6,0.030976430976430974,3.2082672766626,0.09938066984948121
5635,5635,6055,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",生 快生 生 少 生 优生 简单 点 句 话 神 敌人 猪 LD ,0,4,网易安徽省马鞍山网友&nbsp;统一1o0： ,4,0.028282828282828285,2.5545108551402,0.07224879186255112
5636,5636,6056,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",耳边 全 中国 ZF 官方 说法 网上 乱七八糟 谩骂 外国人 谈 中国 挺 新鲜 ,0,6,网易广西壮族自治区南宁网友：,6,0.03164983164983165,4.8486319249739935,0.15345838415742605
5637,5637,6057,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",减 增加 人口 ,0,2,网易山东省济宁网友&nbsp;232681373： ,2,0.02356902356902357,4.417567977060999,0.10411776376911445
5638,5638,6058,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",说 减少 三亿汉 欧洲 增加 生育 空间 ,0,18,网易福建省泉州网友&nbsp;loop9002： ,18,0.037037037037037035,11.5667872084141,0.4283995262375592
5639,5639,6059,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",独生子女 政策 中国 减少 三亿 人口 b r 制 中国 节电 X X 亿千瓦时 ,0,4,网易河北省邯郸网友：,4,0.028956228956228958,11.0486865475317,0.31992829733593475
5640,5640,6060,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,","三亿 独生子女 吗, 生 五六个 平均 刹 住 一部分 漏 堆 ",0,12,网易广东省惠州网友：,12,0.03434343434343434,1.5977594212809998,0.05487254578136767
5641,5641,6061,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",独生子女 政策 中国 减少 三亿 人口 b r 胎儿 性别 鉴定 流行 失衡 ,0,13,网易浙江省宁波网友&nbsp;为何显示出错： ,13,0.035016835016835016,9.945332597258602,0.34825407074575576
5642,5642,6062,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",字幕 听 懂 课堂 大学 气氛 ,0,1,网易广东省佛山网友&nbsp;拔尸口巾无情霍建华： ,1,0.020875420875420873,0.07361115490839998,0.0015366638398386526
5643,5643,6063,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",请问 能不能 发布 研究生 层次 课程 感激不尽 ,0,1,网易江苏省徐州网友：,1,0.018855218855218854,3.0697439752760003,0.05788069448331852
5644,5644,6064,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",请问 能不能 发布 研究生 层次 课程 感激不尽 ,0,0,网易江苏省徐州网友：,0,0.00404040404040404,3.0697439752760003,0.012403005960711113
5645,5645,6065,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",翻译 东西 翻译 点 ,0,0,网易四川省达州网友：,0,0.0026936026936026933,0.778113109336,0.0020959275672350164
5646,5646,6066,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",说 中国乡下抚养院 缺乏 资金 美国 收养 符合 逻 中国 收养 费 较低 手续 国家 简单 ,1,2,网易江苏省无锡手机网友&nbsp;有态度网友06KEns： ,1,0.016835016835016835,11.799333702142299,0.1986419815175471
5647,5647,6067,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",人口 翻译 ,0,1,网易广东省广州网友：,1,0.01616161616161616,-0.676931661778,-0.010940309685301011
5648,5648,6068,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",水平 尤其是 文化 传承 观 ,1,0,网易河北省邯郸网友：,-1,0.00202020202020202,5.179404745457999,0.01046344393021818
5649,5649,6069,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",老师 讲 中肯 策 人生 变相 死 策 有识之士 参与 独裁 政策 ,0,6,网易上海市浦东新区网友&nbsp;Berry0fly： ,6,0.03232323232323232,7.8933704852945,0.2551392480095192
5650,5650,6070,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",声音 小哦 忍耐 久 ,1,2,网易四川省成都网友：,1,0.015488215488215487,3.14071451088,0.04864406313147474
5651,5651,6071,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",中国 生育 率 低 乐观 估计 1. 请 正视 事 b r 民族 生育 率 长期 处于 低位 导致 民族 衰 b r ③至于 说 提高 人口 素质 前提 有人 生育 率 2. b r 80年代 计划生育 合理性 改变 思想 中国人 生 太 生 太 少 ,3,4,网易江西省抚州手机网友&nbsp;有态度网友06To3i： ,1,0.014814814814814815,22.97585260940034,0.3403830016207458
5652,5652,6072,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,","879年 计划生, 80年代 出世 独生子( 女, 计划 20,中国会 缺乏 强壮 劳动力 恐怖 时代 象 日本 国, 足够 青壮年 保卫 感, ",0,1,网易江苏省常州网友：,1,0.01818181818181818,13.2435147097776,0.24079117654141088
5653,5653,6073,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",每个人 发展 势力 好处 坏 攻击 揭露 组织 单位 集体 制度 政策 方针主义 攻击 最终 改善 历史 ,0,0,网易四川省成都网友&nbsp;gghytyt： ,0,0.0033670033670033673,12.991864215534202,0.04374365055735422
5654,5654,6074,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",弄点 中 英 字 幕 别扭 死 ,0,3,网易山东省青岛网友：,3,0.02558922558922559,-3.157302609097,-0.08079292871763367
5655,5655,6075,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",家人 死绝 ,0,1,网易北京市网友：,1,0.01346801346801347,-1.0390427527869999,-0.013993841788377103
5656,5656,6076,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",未 富 先 国家 明摆着 死 承认 面子 太 ,0,1,网易广东省东莞网友：,1,0.017508417508417508,-2.017920579146,-0.035330595998515825
5657,5657,6077,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",计划生育 做 狗 屁 有钱 十七八个 随便 生 钱 五六三四 跑 生 老实 断子 绝孙 ,0,1,网易浙江省杭州网友&nbsp;没头脑哦： ,1,0.014141414141414142,-1.6475511987444105,-0.023298703820628028
5658,5658,6078,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",请问 毛片 度 云 屏蔽 ,0,2,网易浙江省杭州网友&nbsp;中国第一狗仔卓伟： ,2,0.024242424242424242,1.167004458006,0.028291017163781816
5659,5659,6079,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",性 教育 淫秽 教! ! ,6,0,网易黑龙江省牡丹江网友&nbsp;fathers： ,-6,0.0006734006734006733,0.13610656667589993,9.165425365380465e-05
5660,5660,6080,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",面向 世界 未来 现代化 ,0,0,网易上海市宝山区网友：,0,0.0047138047138047135,1.5048202757429998,0.007093428909226262
5661,5661,6081,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",面向 世界 面向 未来 面向 现代化 ,0,0,网易上海市宝山区网友：,0,0.005387205387205387,1.5048202757430003,0.008106775896258587
5662,5662,6082,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",过早 接触性 影响 受 教育 程 b r> 文明 地方 青少年 佳 易于 控 越 偏远 地方 结婚 年龄 越 ,0,0,网易湖南省长沙网友：,0,0.006060606060606061,11.2156572615012,0.06797368037273455
5663,5663,6083,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",视频 中 美国 欧洲 生育 率 作 生育 率 性 态度 社会 文化 因素 相 西 欧洲 各国 生育 怀孕 堕胎 手段 降低 生育 怀孕 率 倒 价 一点点 讲 内容 ,0,0,网易广东省梅州网友：,0,0.009427609427609427,13.831535171321098,0.13039831137945815
5664,5664,6084,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",才是 教育 文化 关 支持 教师 态度 解释 性 知耻 吃 智慧 果实 动物 ,0,9,网易江苏省苏州网友&nbsp;一灯和尚： ,9,0.032996632996632996,2.61131486622388,0.08616459827944116
5665,5665,6085,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",计划生育 有史以来 政策 ,0,0,网易北京市石景山区网友：,0,0.012794612794612794,4.2927318074867005,0.05492384130791064
5666,5666,6086,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",中国 教 许 大人意淫 八零 哥的性 教育 光盘 硬盘 懂 ,0,10,网易广西壮族自治区南宁网友&nbsp;咦她对我笑： ,10,0.03367003367003367,2.1952188394276,0.07391309223661953
5667,5667,6087,耶鲁大学{##公开课##}：全球人口增长问题,"环境,ROBERT WYMAN,全球人口增长问题,耶鲁,",讲 传统 中国 婚姻 制度 现行 制度 讲 ,0,0,网易广东省深圳网友：,0,0.011447811447811448,2.708570663255,0.031007206246016838
